topmed_label	variable_phv	label	tag_id
Age at enrollment/collection	250279	 awcdate	21
Age at enrollment/collection	23156	 ctdate	21
Age at enrollment/collection	23165	 CTDATE	21
Age at enrollment/collection	66818	 ctdate	21
Age at enrollment/collection	76334	 ctdate	21
Age at enrollment/collection	76346	 ctdate	21
Age at enrollment/collection	76357	 ctdate	21
Age at enrollment/collection	76363	 ctdate	21
Age at enrollment/collection	90345	 ctdate	21
Age at enrollment/collection	90351	 ctdate	21
Age at enrollment/collection	90355	 ctdate	21
Age at enrollment/collection	90359	 ctdate	21
Age at enrollment/collection	195453	 ctdate	21
Age at enrollment/collection	196517	 ctdate	21
Age at enrollment/collection	257598	 CT_DATE	21
Age at enrollment/collection	257624	 CT_DATE	21
Age at enrollment/collection	257650	 CT_DATE	21
Age at enrollment/collection	257661	 CTDATE	21
Age at enrollment/collection	21691	 date	21
Age at enrollment/collection	21936	 date	21
Age at enrollment/collection	22789	 date	21
Age at enrollment/collection	36346	 date	21
Age at enrollment/collection	56634	 date	21
Age at enrollment/collection	64606	 date	21
Age at enrollment/collection	64617	 date	21
Age at enrollment/collection	65269	 date	21
Age at enrollment/collection	65288	 date	21
Age at enrollment/collection	219227	 DATE	21
Age at enrollment/collection	21750	 date_d	21
Age at enrollment/collection	21751	 date_t	21
Age at enrollment/collection	23628	 date1920	21
Age at enrollment/collection	24535	 date1	21
Age at enrollment/collection	56611	 date10	21
Age at enrollment/collection	56617	 date02	21
Age at enrollment/collection	177993	 date10	21
Age at enrollment/collection	177994	 date11	21
Age at enrollment/collection	177995	 date12	21
Age at enrollment/collection	177996	 date13	21
Age at enrollment/collection	177997	 date14	21
Age at enrollment/collection	177998	 date15	21
Age at enrollment/collection	177999	 date16	21
Age at enrollment/collection	178000	 date17	21
Age at enrollment/collection	178001	 date18	21
Age at enrollment/collection	178002	 date19	21
Age at enrollment/collection	277063	 DATE1	21
Age at enrollment/collection	277263	 DATE1	21
Age at enrollment/collection	23627	 date22	21
Age at enrollment/collection	56613	 date20	21
Age at enrollment/collection	142460	 date22	21
Age at enrollment/collection	177985	 date2	21
Age at enrollment/collection	178003	 date20	21
Age at enrollment/collection	178004	 date21	21
Age at enrollment/collection	178005	 date22	21
Age at enrollment/collection	178006	 date23	21
Age at enrollment/collection	178007	 date24	21
Age at enrollment/collection	178008	 date25	21
Age at enrollment/collection	178009	 date26	21
Age at enrollment/collection	178010	 date27	21
Age at enrollment/collection	178011	 date28	21
Age at enrollment/collection	226998	 date29	21
Age at enrollment/collection	277064	 DATE2	21
Age at enrollment/collection	277264	 DATE2	21
Age at enrollment/collection	56614	 date50	21
Age at enrollment/collection	177986	 date3	21
Age at enrollment/collection	177987	 date4	21
Age at enrollment/collection	177988	 date5	21
Age at enrollment/collection	177989	 date6	21
Age at enrollment/collection	177990	 date7	21
Age at enrollment/collection	177991	 date8	21
Age at enrollment/collection	177992	 date9	21
Age at enrollment/collection	227001	 date30	21
Age at enrollment/collection	227004	 date31	21
Age at enrollment/collection	227007	 date32	21
Age at enrollment/collection	277265	 DATE3	21
Age at enrollment/collection	277266	 DATE4	21
Age at enrollment/collection	277267	 DATE5	21
Age at enrollment/collection	277268	 DATE6	21
Age at enrollment/collection	277269	 DATE7	21
Age at enrollment/collection	277270	 DATE8	21
Age at enrollment/collection	277271	 DATE9	21
Age at enrollment/collection	23246	 EBCT02	21
Age at enrollment/collection	23555	 DRAWDATE	21
Age at enrollment/collection	54699	 E005	21
Age at enrollment/collection	54982	 E365	21
Age at enrollment/collection	55155	 e_dte	21
Age at enrollment/collection	56618	 ecgdt	21
Age at enrollment/collection	66688	 drawdate	21
Age at enrollment/collection	70894	 drawdate	21
Age at enrollment/collection	70901	 drawdate	21
Age at enrollment/collection	69674	 drawdate	21
Age at enrollment/collection	70905	 drawdt	21
Age at enrollment/collection	71898	 drawdate	21
Age at enrollment/collection	72014	 ecgdate_s1	21
Age at enrollment/collection	72015	 ecgdate_s2	21
Age at enrollment/collection	275421	 DRAWDATE	21
Age at enrollment/collection	21871	 examdate	21
Age at enrollment/collection	21923	 edate	21
Age at enrollment/collection	23772	 edate_a	21
Age at enrollment/collection	23773	 edate_b	21
Age at enrollment/collection	24575	 edate	21
Age at enrollment/collection	55022	 examdate1	21
Age at enrollment/collection	55023	 examdate2	21
Age at enrollment/collection	55024	 examdate3	21
Age at enrollment/collection	55088	 examdate	21
Age at enrollment/collection	66803	 edate	21
Age at enrollment/collection	253873	 examdate	21
Age at enrollment/collection	253875	 examdate	21
Age at enrollment/collection	227019	 EDATE	21
Age at enrollment/collection	227101	 EDATE	21
Age at enrollment/collection	255346	 EDATE	21
Age at enrollment/collection	257949	 examdate	21
Age at enrollment/collection	257971	 examdate	21
Age at enrollment/collection	275409	 EDATE	21
Age at enrollment/collection	275426	 EDATE	21
Age at enrollment/collection	156623	 f6_7scdt	21
Age at enrollment/collection	56620	 fevfvcdt	21
Age at enrollment/collection	56621	 heightdt	21
Age at enrollment/collection	57972	 formdate_ql	21
Age at enrollment/collection	69853	 gfibdate	21
Age at enrollment/collection	121924	 f2scdt	21
Age at enrollment/collection	121943	 f2scdt	21
Age at enrollment/collection	159558	 exdate	21
Age at enrollment/collection	162081	 f2scdt	21
Age at enrollment/collection	163499	 g3ex2date	21
Age at enrollment/collection	163508	 exdate	21
Age at enrollment/collection	163512	 g3ex2date	21
Age at enrollment/collection	172208	 exdate	21
Age at enrollment/collection	177805	 f7_5scdt	21
Age at enrollment/collection	177807	 f8cbscdt	21
Age at enrollment/collection	227061	 EXDATE	21
Age at enrollment/collection	21813	 hex6_03	21
Age at enrollment/collection	21814	 hex6_36	21
Age at enrollment/collection	21815	 hex6_37	21
Age at enrollment/collection	21816	 hex6_38	21
Age at enrollment/collection	21817	 hex6_39	21
Age at enrollment/collection	21818	 hex6_46	21
Age at enrollment/collection	21819	 hex6_47	21
Age at enrollment/collection	21820	 hex6_54	21
Age at enrollment/collection	36495	 labdate	21
Age at enrollment/collection	56622	 hipdt	21
Age at enrollment/collection	190832	 LASTATT	21
Age at enrollment/collection	202020	 mr99date	21
Age at enrollment/collection	220874	 KADATE	21
Age at enrollment/collection	257714	 mri_date	21
Age at enrollment/collection	202028	 mri_date	21
Age at enrollment/collection	220687	 mri_date	21
Age at enrollment/collection	220701	 mri_date	21
Age at enrollment/collection	220738	 mri_date	21
Age at enrollment/collection	220742	 mri_date	21
Age at enrollment/collection	257780	 mri_date	21
Age at enrollment/collection	276647	 mri_date	21
Age at enrollment/collection	24754	 mridate	21
Age at enrollment/collection	65292	 OSSage	21
Age at enrollment/collection	72714	 pdate	21
Age at enrollment/collection	76396	 of67quad_date	21
Age at enrollment/collection	202067	 NPDATE	21
Age at enrollment/collection	220862	 np_date	21
Age at enrollment/collection	257586	 Ns2fscdt	21
Age at enrollment/collection	257587	 Ns2sscdt	21
Age at enrollment/collection	57974	 pm203	21
Age at enrollment/collection	57975	 pm208	21
Age at enrollment/collection	57976	 pm213	21
Age at enrollment/collection	57977	 pm221	21
Age at enrollment/collection	57978	 pm228	21
Age at enrollment/collection	57979	 pm233	21
Age at enrollment/collection	70902	 rundate	21
Age at enrollment/collection	72016	 psgdate_s1	21
Age at enrollment/collection	72017	 psgdate_s2	21
Age at enrollment/collection	121925	 s2scdt	21
Age at enrollment/collection	121942	 s2scdt	21
Age at enrollment/collection	141875	 psgdate	21
Age at enrollment/collection	162082	 s2scdt	21
Age at enrollment/collection	156624	 s6_7scdt	21
Age at enrollment/collection	36378	 sampdate	21
Age at enrollment/collection	177806	 s7_5scdt	21
Age at enrollment/collection	177808	 s8cbscdt	21
Age at enrollment/collection	24587	 sample_date	21
Age at enrollment/collection	54674	 scandate	21
Age at enrollment/collection	54690	 scandate	21
Age at enrollment/collection	121955	 scandate	21
Age at enrollment/collection	121971	 scandate	21
Age at enrollment/collection	171910	 scandate	21
Age at enrollment/collection	202016	 SCAN_DATE1	21
Age at enrollment/collection	202017	 SCAN_DATE2	21
Age at enrollment/collection	257591	 scan_date	21
Age at enrollment/collection	257604	 scan_date	21
Age at enrollment/collection	257639	 scan_date	21
Age at enrollment/collection	257667	 scan_date	21
Age at enrollment/collection	257672	 scan_date	21
Age at enrollment/collection	257676	 scan_date	21
Age at enrollment/collection	257682	 scan_date	21
Age at enrollment/collection	276582	 scandate	21
Age at enrollment/collection	23551	 SDATE	21
Age at enrollment/collection	24436	 sdate	21
Age at enrollment/collection	24509	 sdate	21
Age at enrollment/collection	24801	 sdate	21
Age at enrollment/collection	24845	 sdate	21
Age at enrollment/collection	24906	 sdate	21
Age at enrollment/collection	66764	 sdate	21
Age at enrollment/collection	73842	 sdt_8_1	21
Age at enrollment/collection	76412	 sdt_8_1	21
Age at enrollment/collection	167130	 sdate	21
Age at enrollment/collection	167261	 sdate	21
Age at enrollment/collection	196545	 sdt_2	21
Age at enrollment/collection	196562	 sdt_2	21
Age at enrollment/collection	257782	 sdt_1	21
Age at enrollment/collection	257812	 sdt_3	21
Age at enrollment/collection	257816	 sdt_9	21
Age at enrollment/collection	257831	 sdt_9_1	21
Age at enrollment/collection	257847	 sdt_1	21
Age at enrollment/collection	276640	 SDATE	21
Age at enrollment/collection	23197	 studydat	21
Age at enrollment/collection	23203	 studydat	21
Age at enrollment/collection	24883	 TM02	21
Age at enrollment/collection	55248	 study_da	21
Age at enrollment/collection	56627	 stdatep	21
Age at enrollment/collection	56628	 stdydtqa	21
Age at enrollment/collection	56629	 stdydtsn	21
Age at enrollment/collection	56630	 sysdiadt	21
Age at enrollment/collection	57980	 sh331	21
Age at enrollment/collection	57981	 stdatep	21
Age at enrollment/collection	156710	 studydat	21
Age at enrollment/collection	162093	 studydat	21
Age at enrollment/collection	162101	 stdydtqa1	21
Age at enrollment/collection	166998	 studydat	21
Age at enrollment/collection	190765	 stdydtqa	21
Age at enrollment/collection	196579	 sdt_alb_2	21
Age at enrollment/collection	196596	 sdt_alb_8	21
Age at enrollment/collection	257865	 sdt_post_9_1	21
Age at enrollment/collection	156625	 u6_7dte	21
Age at enrollment/collection	56631	 wtcldt20	21
Age at enrollment/collection	56632	 waistdt	21
Age at enrollment/collection	56633	 weightdt	21
Age at enrollment/collection	56720	 visitdt	21
Age at enrollment/collection	65398	 wb22scdt	21
Age at enrollment/collection	65397	 wb23scdt	21
Age at enrollment/collection	65451	 wb6_7scdt	21
Age at enrollment/collection	142459	 xdate10	21
Age at enrollment/collection	156751	 wb2scdt	21
Age at enrollment/collection	162111	 wb2scdt	21
FVC	99664	 FVC18	62
FVC	99667	 FVCPCT18	62
FVC	99670	 FVCPRD18	62
FVC	99679	 FVCERR18	62
FVC	107762	 FVC18	62
FVC	107764	 FVCPRD18	62
FVC	110359	 FVCPRD18	62
FVC	110364	 FVC18	62
FEV1	99665	 FEV118	63
FEV1	99668	 FEVPCT18	63
FEV1	99671	 FEVPRD18	63
FEV1	100087	 NORMFEV1	63
FEV1	105629	 NORMFEV1	63
FEV1	107763	 FEV118	63
FEV1	107765	 FEVPRD18	63
FEV1	110360	 FEVPRD18	63
FEV1	110365	 FEV118	63
Asthma	101661	 ASTHMA59	64
Asthma	102854	 ASTHMA59	64
Asthma	103164	 ASTHMA32	64
Asthma	103217	 ASTHMA32	64
Asthma	103269	 ASTHMA32	64
Asthma	103322	 ASTHMA32	64
Asthma	103374	 ASTHMA32	64
Asthma	103427	 ASTHMA32	64
Asthma	103479	 ASTHMA32	64
Asthma	103532	 ASTHMA32	64
Asthma	103584	 ASTHMA32	64
Asthma	103637	 ASTHMA32	64
Asthma	103689	 ASTHMA32	64
Asthma	103740	 ASTHMA32	64
Asthma	105885	 ASTHMA	64
Asthma	107849	 ASTHMA56	64
Asthma	108215	 ASTHMA	64
Asthma	110173	 ASTHMA59	64
Asthma	197463	 asthma15	64
Asthma	99466	 ASTHCUR	64
Asthma	100442	 ASTHCUR	64
Asthma	106023	 ASTHH57	64
Asthma	106024	 ASTHDR57	64
Asthma	106025	 ASTHAG57	64
Asthma	106026	 ASTHST57	64
Asthma	106407	 ASTHCUR	64
Asthma	197464	 asth1215	64
Asthma	99087	 ATH07	64
Asthma	99088	 ATHH07	64
Asthma	99089	 ATHDR07	64
Asthma	99090	 ATHT07	64
Asthma	104144	 ATH37	64
Asthma	107851	 ASDR56	64
Asthma	107850	 ASSTIL56	64
Asthma	107853	 ASSTOP56	64
Asthma	107852	 ASLAST56	64
COPD	100497	 COPDBL	66
COPD	197462	 copd15	66
Sleep apnea	197459	 sa15	67
Sleep apnea	197677	 mdsa02	67
Sleep apnea	197771	 pctstapn	67
Cigarette smoking	98844	 SMOKE101	69
Cigarette smoking	98845	 SMOKE201	69
Cigarette smoking	99155	 SMOKE08	69
Cigarette smoking	99445	 SMOKE	69
Cigarette smoking	100466	 SMOKE	69
Cigarette smoking	101622	 SMOKE59	69
Cigarette smoking	102802	 SMOKE59	69
Cigarette smoking	104378	 SMOKE	69
Cigarette smoking	105010	 SMOKE	69
Cigarette smoking	105143	 SMOKE101	69
Cigarette smoking	105144	 SMOKE201	69
Cigarette smoking	105886	 SMOKE	69
Cigarette smoking	106196	 SMOKE58	69
Cigarette smoking	107229	 SMOKE29	69
Cigarette smoking	108097	 SMOKE59	69
Cigarette smoking	108732	 SMOKE59	69
Cigarette smoking	109464	 SMOKE59	69
Cigarette smoking	110131	 SMOKE59	69
Cigarette smoking	99446	 PKYRS	69
Cigarette smoking	100467	 PKYRS	69
Cigarette smoking	105892	 PKYRS	69
Cigarette smoking	99159	 AMOUNT08	69
Cigarette smoking	100341	 AMOUNT	69
Cigarette smoking	106200	 AMOUNT58	69
Cigarette smoking	101621	 NUMCIG59	69
Cigarette smoking	102801	 NUMCIG59	69
Cigarette smoking	104871	 NUMCIG39	69
Cigarette smoking	107228	 NUMCIG29	69
Cigarette smoking	108096	 NUMCIG59	69
Cigarette smoking	108731	 NUMCIG59	69
Cigarette smoking	109463	 NUMCIG59	69
Cigarette smoking	110130	 NUMCIG59	69
Cigarette smoking	99156	 SMK3008	69
Cigarette smoking	99157	 SMKAGE08	69
Cigarette smoking	99334	 SMKHR11	69
Cigarette smoking	99477	 SMKAMT	69
Cigarette smoking	100373	 SMKAMT	69
Cigarette smoking	101620	 SMK3059	69
Cigarette smoking	102800	 SMK3059	69
Cigarette smoking	104287	 SMK38	69
Cigarette smoking	104288	 SMK3038	69
Cigarette smoking	104289	 SMKLIV38	69
Cigarette smoking	104290	 SMK138	69
Cigarette smoking	104872	 SMKQIT39	69
Cigarette smoking	104873	 SMKLIV39	69
Cigarette smoking	104875	 SMKY39	69
Cigarette smoking	105890	 SMKAMT	69
Cigarette smoking	106197	 SMK3058	69
Cigarette smoking	106198	 SMKAGE58	69
Cigarette smoking	106202	 LIVSMK58	69
Cigarette smoking	106203	 SMKY58	69
Cigarette smoking	107227	 SMK3029	69
Cigarette smoking	107230	 SMKLIV29	69
Cigarette smoking	108095	 SMK3059	69
Cigarette smoking	108098	 SMKLIV59	69
Cigarette smoking	108730	 SMK3059	69
Cigarette smoking	109462	 SMK3059	69
Cigarette smoking	110129	 SMK3059	69
Cigarette smoking	197475	 agesmk15	69
Cigarette smoking	197478	 smknow15	69
Cigarette smoking	197482	 avesmk15	69
Cigarette smoking	99158	 STOP08	69
Cigarette smoking	106199	 STOP58	69
Cigarette smoking	99160	 ANYONE08	69
Cigarette smoking	100340	 ANYONE	69
Cigarette smoking	106201	 ANYONE58	69
Fasting	99347	 FAST12	72
Fasting	99923	 FAST30	72
Fasting	101781	 TIMEAT14	72
Fasting	102469	 TIMEAT14	72
Fasting	104027	 TIMEAT14	72
Fasting	104693	 TIMEAT14	72
Fasting	105431	 TIMEAT14	72
Fasting	106793	 TIMEAT14	72
Fasting	107761	 TIMEAT14	72
Fasting	108492	 TIMEAT14	72
Fasting	110276	 TIMEAT14	72
Fasting	102449	 TIMATE12	72
Fasting	105411	 TIMATE12	72
Fasting	106774	 TIMATE12	72
Fasting	107745	 TIMATE12	72
